chemin,classe,classe_LOC,classe_CLOC,classe_DC,WMC,classe_BC
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\general\ValueDataset.java,ValueDataset.java,4851,2680,0.5524634,537,0.001028796
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\general\WaferMapDataset.java,WaferMapDataset.java,5124,2844,0.5550351,568,9.771745E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\io\CSV.java,CSV.java,191,95,0.4973822,17,0.029257776
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\ItemKey.java,ItemKey.java,13183,7451,0.5651976,1470,3.8448814E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\json\impl\JSONArray.java,JSONArray.java,144,72,0.5,17,0.029411765
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\json\impl\JSONAware.java,JSONAware.java,185,109,0.5891892,18,0.032732733
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\json\impl\JSONObject.java,JSONObject.java,360,199,0.55277777,39,0.014173789
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\json\impl\JSONStreamAware.java,JSONStreamAware.java,406,239,0.58866996,40,0.014716749
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\json\impl\JSONValue.java,JSONValue.java,721,398,0.5520111,78,0.007077065
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\json\impl\package-info.java,package-info.java,725,401,0.55310345,78,0.00709107
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\json\JSONUtils.java,JSONUtils.java,912,486,0.53289473,100,0.005328947
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\json\package-info.java,package-info.java,916,489,0.5338428,100,0.005338428
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\KeyedObject.java,KeyedObject.java,14234,8019,0.5633694,1584,3.556625E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\KeyedObjects.java,KeyedObjects.java,14549,8185,0.5625816,1628,3.455661E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\KeyedObjects2D.java,KeyedObjects2D.java,15011,8403,0.5597895,1686,3.3202223E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\KeyedValue.java,KeyedValue.java,15061,8449,0.5609853,1687,3.3253428E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\KeyedValueComparator.java,KeyedValueComparator.java,15212,8516,0.5598212,1712,3.2699836E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\KeyedValueComparatorType.java,KeyedValueComparatorType.java,15264,8563,0.5609932,1712,3.2768294E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\KeyedValues.java,KeyedValues.java,15353,8644,0.563017,1718,3.2771652E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\KeyedValues2D.java,KeyedValues2D.java,15456,8735,0.5651527,1725,3.2762476E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\KeyedValues2DItemKey.java,KeyedValues2DItemKey.java,15597,8804,0.56446755,1739,3.245932E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\KeyedValuesItemKey.java,KeyedValuesItemKey.java,15704,8862,0.56431484,1750,3.224656E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\KeyToGroupMap.java,KeyToGroupMap.java,15992,8988,0.56203103,1792,3.1363338E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\Range.java,Range.java,16417,9217,0.5614302,1849,3.036399E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\RangeInfo.java,RangeInfo.java,16487,9281,0.5629284,1852,3.03957E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\RangeType.java,RangeType.java,16540,9328,0.56396616,1852,3.0451737E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\resources\DataPackageResources.java,DataPackageResources.java,62,50,0.8064516,1,0.8064516
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\resources\DataPackageResources_de.java,DataPackageResources_de.java,124,100,0.8064516,2,0.4032258
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\resources\DataPackageResources_es.java,DataPackageResources_es.java,186,150,0.8064516,3,0.26881722
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\resources\DataPackageResources_fr.java,DataPackageResources_fr.java,247,199,0.805668,4,0.201417
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\resources\DataPackageResources_pl.java,DataPackageResources_pl.java,310,250,0.8064516,5,0.16129032
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\resources\DataPackageResources_ru.java,DataPackageResources_ru.java,369,297,0.80487806,6,0.13414635
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\statistics\BoxAndWhiskerCalculator.java,BoxAndWhiskerCalculator.java,199,89,0.44723618,21,0.021296961
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\statistics\BoxAndWhiskerCategoryDataset.java,BoxAndWhiskerCategoryDataset.java,417,283,0.67865705,38,0.017859396
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\statistics\BoxAndWhiskerItem.java,BoxAndWhiskerItem.java,680,421,0.6191176,66,0.00938057
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\statistics\BoxAndWhiskerXYDataset.java,BoxAndWhiskerXYDataset.java,845,569,0.6733728,96,0.0070143
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultBoxAndWhiskerCategoryDataset.java,DefaultBoxAndWhiskerCategoryDataset.java,1714,1026,0.5985998,181,0.0033071812
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultBoxAndWhiskerXYDataset.java,DefaultBoxAndWhiskerXYDataset.java,2237,1310,0.58560574,260,0.0022523298
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultMultiValueCategoryDataset.java,DefaultMultiValueCategoryDataset.java,2617,1494,0.5708827,302,0.00189034
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultStatisticalCategoryDataset.java,DefaultStatisticalCategoryDataset.java,3301,1815,0.54983336,371,0.0014820306
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\statistics\HistogramBin.java,HistogramBin.java,3457,1909,0.5522129,385,0.0014343192
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\statistics\HistogramDataset.java,HistogramDataset.java,3923,2162,0.55110884,437,0.0012611186
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\statistics\HistogramType.java,HistogramType.java,3975,2208,0.5554717,437,0.0012711023
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\statistics\MeanAndStandardDeviation.java,MeanAndStandardDeviation.java,4139,2307,0.55738103,454,0.0012277116
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\statistics\MultiValueCategoryDataset.java,MultiValueCategoryDataset.java,4205,2365,0.5624257,454,0.001238823
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\statistics\Regression.java,Regression.java,4535,2474,0.54553473,493,0.0011065613
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\statistics\SimpleHistogramBin.java,SimpleHistogramBin.java,4794,2603,0.54297036,527,0.0010303042
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\statistics\SimpleHistogramDataset.java,SimpleHistogramDataset.java,5246,2867,0.54651165,584,9.358076E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\statistics\StatisticalCategoryDataset.java,StatisticalCategoryDataset.java,5326,2938,0.5516335,588,9.381522E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\statistics\Statistics.java,Statistics.java,5746,3126,0.5440306,646,8.421526E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\time\DateRange.java,DateRange.java,147,103,0.70068026,11,0.0636982
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\time\Day.java,Day.java,582,351,0.6030928,52,0.011597938
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\time\DynamicTimeSeriesCollection.java,DynamicTimeSeriesCollection.java,1458,822,0.56378603,151,0.0037336822
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\time\FixedMillisecond.java,FixedMillisecond.java,1718,971,0.5651921,178,0.0031752365
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\time\Hour.java,Hour.java,2163,1219,0.5635691,224,0.0025159337
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\time\Millisecond.java,Millisecond.java,2575,1437,0.55805826,273,0.0020441695
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\time\Minute.java,Minute.java,3024,1679,0.5552249,321,0.0017296725
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\time\Month.java,Month.java,3519,1935,0.5498721,376,0.0014624258
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\time\MovingAverage.java,MovingAverage.java,3815,2066,0.5415465,408,0.0013273199
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\time\ohlc\OHLC.java,OHLC.java,144,85,0.5902778,14,0.042162698
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\time\ohlc\OHLCItem.java,OHLCItem.java,273,163,0.5970696,26,0.022964217
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\time\ohlc\OHLCSeries.java,OHLCSeries.java,400,252,0.63,35,0.018
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\time\ohlc\OHLCSeriesCollection.java,OHLCSeriesCollection.java,855,520,0.60818714,88,0.0069112177
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\time\Quarter.java,Quarter.java,5110,2828,0.55342466,540,0.0010248604
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\time\RegularTimePeriod.java,RegularTimePeriod.java,5471,3079,0.5627856,578,9.7367755E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\time\Second.java,Second.java,5891,3303,0.5606858,631,8.8856707E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\time\SimpleTimePeriod.java,SimpleTimePeriod.java,6092,3413,0.56024295,655,8.5533276E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\time\TimePeriod.java,TimePeriod.java,6149,3464,0.56334364,657,8.574485E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\time\TimePeriodAnchor.java,TimePeriodAnchor.java,6197,3506,0.56575763,657,8.6112274E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\time\TimePeriodFormatException.java,TimePeriodFormatException.java,6246,3549,0.5682036,658,8.635314E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\time\TimePeriodValue.java,TimePeriodValue.java,6415,3652,0.5692907,673,8.459E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\time\TimePeriodValues.java,TimePeriodValues.java,6840,3856,0.5637427,723,7.797271E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\time\TimePeriodValuesCollection.java,TimePeriodValuesCollection.java,7251,4060,0.55992275,788,7.105619E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\time\TimeSeries.java,TimeSeries.java,8431,4634,0.5496382,949,5.791762E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\time\TimeSeriesCollection.java,TimeSeriesCollection.java,9094,4974,0.54695404,1042,5.249079E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\time\TimeSeriesDataItem.java,TimeSeriesDataItem.java,9285,5099,0.5491653,1059,5.185697E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\time\TimeSeriesTableModel.java,TimeSeriesTableModel.java,9525,5212,0.5471916,1087,5.0339615E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\time\TimeTableXYDataset.java,TimeTableXYDataset.java,10086,5543,0.54957366,1157,4.7499884E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\time\Week.java,Week.java,10681,5836,0.5463908,1223,4.467627E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\time\Year.java,Year.java,11049,6063,0.54873747,1257,4.3654532E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\UnknownKeyException.java,UnknownKeyException.java,33757,18861,0.5587286,3762,1.4851903E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\Value.java,Value.java,33809,18909,0.5592889,3763,1.4862846E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\Values.java,Values.java,33868,18963,0.55990905,3765,1.4871423E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\Values2D.java,Values2D.java,33937,19026,0.56062704,3768,1.4878638E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xml\CategoryDatasetHandler.java,CategoryDatasetHandler.java,121,73,0.60330576,11,0.054845978
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xml\CategorySeriesHandler.java,CategorySeriesHandler.java,255,151,0.5921569,21,0.028197948
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xml\DatasetReader.java,DatasetReader.java,418,240,0.57416266,34,0.016887138
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xml\DatasetTags.java,DatasetTags.java,475,288,0.6063158,34,0.017832818
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xml\ItemHandler.java,ItemHandler.java,626,377,0.60223645,47,0.012813541
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xml\KeyHandler.java,KeyHandler.java,767,465,0.60625815,57,0.010636108
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xml\PieDatasetHandler.java,PieDatasetHandler.java,888,541,0.6092342,68,0.008959327
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xml\RootHandler.java,RootHandler.java,1002,616,0.6147705,78,0.007881673
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xml\ValueHandler.java,ValueHandler.java,1149,703,0.6118364,89,0.006874566
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\AbstractIntervalXYDataset.java,AbstractIntervalXYDataset.java,116,75,0.6465517,10,0.06465517
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\AbstractXYDataset.java,AbstractXYDataset.java,206,137,0.66504854,15,0.04433657
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\AbstractXYZDataset.java,AbstractXYZDataset.java,266,184,0.6917293,19,0.036406804
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\CategoryTableXYDataset.java,CategoryTableXYDataset.java,650,425,0.65384614,55,0.011888112
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\DefaultHighLowDataset.java,DefaultHighLowDataset.java,1048,668,0.63740456,119,0.0053563407
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\DefaultIntervalXYDataset.java,DefaultIntervalXYDataset.java,1575,998,0.6336508,161,0.003935719
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\DefaultOHLCDataset.java,DefaultOHLCDataset.java,1895,1190,0.6279683,202,0.003108754
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\DefaultTableXYDataset.java,DefaultTableXYDataset.java,2477,1479,0.5970933,291,0.0020518668
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\DefaultWindDataset.java,DefaultWindDataset.java,2871,1687,0.5876001,346,0.0016982662
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\DefaultXYDataset.java,DefaultXYDataset.java,3232,1900,0.5878713,379,0.0015511117
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\DefaultXYZDataset.java,DefaultXYZDataset.java,3636,2146,0.590209,413,0.0014290775
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\IntervalXYDataset.java,IntervalXYDataset.java,3773,2272,0.6021733,424,0.0014202201
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\IntervalXYDelegate.java,IntervalXYDelegate.java,4209,2528,0.6006177,466,0.0012888792
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\IntervalXYZDataset.java,IntervalXYZDataset.java,4306,2615,0.6072922,478,0.0012704857
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\MatrixSeries.java,MatrixSeries.java,4506,2740,0.6080781,502,0.001211311
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\MatrixSeriesCollection.java,MatrixSeriesCollection.java,4778,2904,0.6077857,526,0.0011554861
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\NormalizedMatrixSeries.java,NormalizedMatrixSeries.java,4909,3000,0.6111224,532,0.0011487263
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\OHLCDataItem.java,OHLCDataItem.java,5091,3105,0.6098998,551,0.0011068962
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\OHLCDataset.java,OHLCDataset.java,5240,3241,0.61851144,581,0.0010645635
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\TableXYDataset.java,TableXYDataset.java,5297,3294,0.62186146,582,0.0010684904
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\Vector.java,Vector.java,5432,3381,0.6224227,594,0.0010478497
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\VectorDataItem.java,VectorDataItem.java,5549,3462,0.6238962,602,0.0010363724
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\VectorSeries.java,VectorSeries.java,5711,3580,0.62686044,612,0.0010242817
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\VectorSeriesCollection.java,VectorSeriesCollection.java,6014,3768,0.6265381,643,9.743983E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\VectorXYDataset.java,VectorXYDataset.java,6087,3835,0.6300312,646,9.7528053E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\WindDataset.java,WindDataset.java,6154,3897,0.63324666,652,9.712372E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\XIntervalDataItem.java,XIntervalDataItem.java,6258,3967,0.63390857,660,9.6046756E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\XIntervalSeries.java,XIntervalSeries.java,6420,4089,0.63691586,669,9.5204165E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\XIntervalSeriesCollection.java,XIntervalSeriesCollection.java,6780,4309,0.63554573,706,9.002064E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\XisSymbolic.java,XisSymbolic.java,6852,4375,0.63849974,709,9.005638E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\XYBarDataset.java,XYBarDataset.java,7207,4605,0.63896215,743,8.59976E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\XYCoordinate.java,XYCoordinate.java,7362,4689,0.6369193,764,8.3366403E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\XYDataItem.java,XYDataItem.java,7585,4819,0.6353329,785,8.0934126E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\XYDataset.java,XYDataset.java,7693,4916,0.63902247,791,8.0786657E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\XYDatasetTableModel.java,XYDatasetTableModel.java,7934,5084,0.64078647,811,7.9011894E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\XYDomainInfo.java,XYDomainInfo.java,7989,5133,0.64250845,812,7.9126656E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\XYInterval.java,XYInterval.java,8132,5218,0.64166254,827,7.758918E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\XYIntervalDataItem.java,XYIntervalDataItem.java,8266,5296,0.6406968,839,7.636434E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\XYIntervalSeries.java,XYIntervalSeries.java,8455,5436,0.6429332,850,7.5639196E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\XYIntervalSeriesCollection.java,XYIntervalSeriesCollection.java,8812,5661,0.64241946,890,7.2181964E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\XYItemKey.java,XYItemKey.java,8950,5729,0.64011174,903,7.0887234E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\XYRangeInfo.java,XYRangeInfo.java,9006,5779,0.64168334,904,7.098267E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\XYSeries.java,XYSeries.java,9898,6246,0.6310366,1015,6.217109E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\XYSeriesCollection.java,XYSeriesCollection.java,10607,6584,0.6207222,1121,5.5372185E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\XYZDataset.java,XYZDataset.java,10667,6639,0.6223868,1125,5.5323273E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\YInterval.java,YInterval.java,10779,6710,0.62250674,1136,5.479813E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\YIntervalDataItem.java,YIntervalDataItem.java,10882,6776,0.62267965,1144,5.443004E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\YIntervalSeries.java,YIntervalSeries.java,11045,6900,0.62471706,1153,5.418188E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\YIntervalSeriesCollection.java,YIntervalSeriesCollection.java,11366,7099,0.6245821,1187,5.2618544E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\YisSymbolic.java,YisSymbolic.java,11439,7166,0.62645334,1190,5.2643137E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\YWithXInterval.java,YWithXInterval.java,11555,7241,0.6266551,1201,5.217778E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\annotations\CategoryLineAnnotationTest.java,CategoryLineAnnotationTest.java,166,59,0.3554217,7,0.050774526
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\annotations\CategoryPointerAnnotationTest.java,CategoryPointerAnnotationTest.java,323,120,0.37151703,12,0.030959753
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\annotations\CategoryTextAnnotationTest.java,CategoryTextAnnotationTest.java,440,176,0.4,17,0.023529412
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\annotations\TextAnnotationTest.java,TextAnnotationTest.java,601,245,0.4076539,23,0.017724082
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\annotations\XYBoxAnnotationTest.java,XYBoxAnnotationTest.java,804,307,0.3818408,41,0.00931319
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\annotations\XYDrawableAnnotationTest.java,XYDrawableAnnotationTest.java,981,381,0.38837922,62,0.006264181
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\annotations\XYImageAnnotationTest.java,XYImageAnnotationTest.java,1095,492,0.44931507,68,0.0066075744
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\annotations\XYLineAnnotationTest.java,XYLineAnnotationTest.java,1276,545,0.42711598,75,0.0056948797
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\annotations\XYPointerAnnotationTest.java,XYPointerAnnotationTest.java,1433,606,0.42288905,80,0.0052861134
